# reactions: 11
Time	PLac	RNAP	PLacRNAP	TrLacZ1	RbsLacZ	TrLacZ2	Ribosome	RbsRibosome	TrRbsLacZ	LacZ	dgrLacZ	dgrRbsLacZ	Fired Reaction
17.445046287336115	1.0	32.0	0.0	0.0	0.0	3.0	339.0	3.0	8.0	0.0	0.0	0.0	 6
17.480628828425754	0.0	31.0	1.0	0.0	0.0	3.0	339.0	3.0	8.0	0.0	0.0	0.0	 1
17.49097773183729	0.0	31.0	1.0	0.0	1.0	3.0	340.0	2.0	8.0	0.0	0.0	0.0	 7
17.49401020768903	0.0	31.0	1.0	0.0	0.0	3.0	339.0	3.0	8.0	0.0	0.0	0.0	 6
17.698407243621507	1.0	32.0	0.0	0.0	0.0	3.0	339.0	3.0	8.0	0.0	0.0	0.0	 2
17.85197231441001	0.0	31.0	1.0	0.0	0.0	3.0	339.0	3.0	8.0	0.0	0.0	0.0	 1
17.90505863419672	1.0	32.0	0.0	0.0	0.0	3.0	339.0	3.0	8.0	0.0	0.0	0.0	 2
18.18660949265822	0.0	31.0	1.0	0.0	0.0	3.0	339.0	3.0	8.0	0.0	0.0	0.0	 1
18.300255293281726	1.0	32.0	0.0	0.0	0.0	3.0	339.0	3.0	8.0	0.0	0.0	0.0	 2
18.391591174568312	1.0	32.0	0.0	0.0	1.0	3.0	340.0	2.0	8.0	0.0	0.0	0.0	 7
18.40146193415867	1.0	32.0	0.0	0.0	0.0	3.0	339.0	3.0	8.0	0.0	0.0	0.0	 6
18.585643781555444	1.0	32.0	0.0	0.0	1.0	3.0	340.0	2.0	8.0	0.0	0.0	0.0	 7
18.594997489760328	0.0	31.0	1.0	0.0	1.0	3.0	340.0	2.0	8.0	0.0	0.0	0.0	 1
18.595776918312183	0.0	31.0	1.0	0.0	0.0	3.0	339.0	3.0	8.0	0.0	0.0	0.0	 6
18.6245585549296	1.0	32.0	0.0	0.0	0.0	3.0	339.0	3.0	8.0	0.0	0.0	0.0	 2
18.80957237464711	1.0	32.0	0.0	0.0	1.0	3.0	339.0	2.0	9.0	0.0	0.0	0.0	 8
18.828010977364386	1.0	32.0	0.0	0.0	0.0	3.0	338.0	3.0	9.0	0.0	0.0	0.0	 6
18.955196977382382	1.0	32.0	0.0	0.0	0.0	3.0	338.0	3.0	8.0	1.0	0.0	0.0	 9
19.07515424520996	0.0	31.0	1.0	0.0	0.0	3.0	338.0	3.0	8.0	1.0	0.0	0.0	 1
